datetime,open,high,low,close,volume,period
17/04/19 23:30,5203.41,5210.89,5180.74,5210.49,1431.222867,1279
18/04/19 01:30,5210.48,5222.46,5190,5212,1274.382594,1280
18/04/19 03:30,5211,5216.92,5182.05,5202.82,1283.157418,1281
18/04/19 05:30,5202.41,5255,5198.8,5240.08,2295.829409,1282
18/04/19 07:30,5240.99,5255,5226,5248.12,2131.239375,1283
18/04/19 09:30,5249.99,5273,5236.84,5244,2190.416826,1284
18/04/19 11:30,5244,5256.66,5232.1,5248.6,1307.466581,1285
18/04/19 13:30,5248.6,5250,5208.21,5235.27,1972.267727,1286
18/04/19 15:30,5237.4,5240.71,5199.37,5218.02,1863.721329,1287
18/04/19 17:30,5218.82,5249.04,5215.26,5239.98,1477.994241,1288
18/04/19 19:30,5239.96,5265.38,5216,5234.34,2375.616638,1289
18/04/19 21:30,5231.55,5271,5207.14,5241.76,2474.979262,1290
18/04/19 23:30,5241.14,5287,5239.02,5264.38,1724.646166,1291
19/04/19 01:30,5262.73,5287,5257.43,5271,1433.403796,1292
19/04/19 03:30,5270.98,5281.38,5226,5258.44,1371.657651,1293
19/04/19 05:30,5258.44,5260,5182.02,5194.51,2522.327121,1294
19/04/19 07:30,5194.02,5219.45,5175,5213.04,2318.169112,1295
19/04/19 09:30,5213.02,5222.94,5200.46,5216.97,1027.85208,1296
19/04/19 11:30,5215.75,5232.68,5212,5230.96,1319.731273,1297
19/04/19 13:30,5230.96,5246.89,5211.11,5237.36,1930.79037,1298
19/04/19 15:30,5239.04,5255,5221,5236.32,2156.186498,1299
19/04/19 17:30,5237.74,5245.16,5212.39,5235.09,2509.678904,1300
19/04/19 19:30,5235,5267,5220,5259.69,2755.127555,1301
19/04/19 21:30,5261,5320,5232.94,5252.96,4300.433208,1302
19/04/19 23:30,5252.8,5278.88,5240.61,5272.12,1443.846974,1303
20/04/19 01:30,5270.64,5277.15,5220.9,5247.09,1390.001269,1304
20/04/19 03:30,5247.95,5271.88,5226.46,5258.68,937.091959,1305
20/04/19 05:30,5258.68,5286.53,5250.59,5276.33,972.803584,1306
20/04/19 07:30,5276.33,5295,5261.3,5276.97,1535.464182,1307
20/04/19 09:30,5276.57,5309.59,5268,5297.99,1340.134567,1308
20/04/19 11:30,5296.38,5310,5287.4,5305.79,1422.621645,1309
20/04/19 13:30,5305.09,5333.42,5287,5290.73,2741.394356,1310
20/04/19 15:30,5291.26,5292.39,5268,5282.76,1973.919317,1311
20/04/19 17:30,5282.99,5300,5281.74,5290.03,1219.946978,1312
20/04/19 19:30,5290.32,5312.88,5272.06,5289.36,1622.138578,1313
20/04/19 21:30,5289.95,5307.68,5279.01,5279.97,1381.69776,1314
20/04/19 23:30,5279.98,5301.81,5279.31,5295.29,839.009913,1315
21/04/19 01:30,5294.99,5306,5230.1,5256.16,1929.137608,1316
21/04/19 03:30,5251.34,5299.37,5251.32,5291.73,2190.639786,1317
21/04/19 05:30,5292.91,5314.35,5285.02,5297.39,1323.288067,1318
21/04/19 07:30,5299.2,5313.54,5293.36,5302.87,1057.580051,1319
21/04/19 09:30,5303,5303,5276,5278.13,1628.58318,1320
21/04/19 11:30,5278.61,5304.77,5275.94,5281.01,1765.471059,1321
21/04/19 13:30,5281.01,5286.9,5188.04,5208.33,5796.450534,1322
21/04/19 15:30,5206.68,5237.13,5182.5,5219.99,3298.165829,1323
21/04/19 17:30,5217.5,5233.13,5165,5225.77,3285.015165,1324
21/04/19 19:30,5225.77,5243.14,5213.72,5239.42,1744.989859,1325
21/04/19 21:30,5239.4,5243.97,5209.8,5226.17,1386.257168,1326
21/04/19 23:30,5226.14,5233.17,5190,5218.37,1699.801798,1327
22/04/19 01:30,5218.44,5247,5194.45,5233.16,1223.838579,1328
22/04/19 03:30,5233.25,5273.13,5221.9,5256.14,1340.12965,1329
22/04/19 05:30,5257.41,5268.94,5223,5230.43,1479.833565,1330
22/04/19 07:30,5228.32,5247.81,5208.35,5217.2,1734.362931,1331
22/04/19 09:30,5218.32,5250.86,5218,5234.74,1714.984948,1332
22/04/19 11:30,5234.74,5255,5225.25,5242.31,1172.291309,1333
22/04/19 13:30,5243.65,5271.16,5240,5265.87,1747.135261,1334
22/04/19 15:30,5266.4,5294.72,5257.07,5275,2330.788163,1335
22/04/19 17:30,5275,5295,5266.52,5269.14,1239.88655,1336
22/04/19 19:30,5267.51,5348.39,5261,5279.69,5098.859611,1337
22/04/19 21:30,5280.58,5335,5250.9,5333.15,3327.230399,1338
22/04/19 23:30,5333.17,5400,5323,5354.67,6224.318636,1339
23/04/19 01:30,5354.69,5398,5330,5355.5,1967.911415,1340
23/04/19 03:30,5357.87,5380,5343.6,5357.14,1526.249521,1341
23/04/19 05:30,5357.14,5365.76,5332.41,5355.49,1283.079985,1342
23/04/19 07:30,5355.11,5437.77,5355.11,5414.5,3745.318757,1343
23/04/19 09:30,5414.5,5600,5413.14,5507,10839.43847,1344
23/04/19 11:30,5507,5528.1,5485,5508.44,2589.903696,1345
23/04/19 13:30,5508.42,5547.83,5462,5501.35,3507.706112,1346
23/04/19 15:30,5501,5523.31,5496.8,5513.97,2176.96278,1347
23/04/19 17:30,5513.97,5562.03,5510.05,5538.19,2792.431857,1348
23/04/19 19:30,5538.19,5559.74,5505.1,5536.31,2534.048823,1349
23/04/19 21:30,5536.31,5589,5515.76,5552.97,3128.957093,1350
23/04/19 23:30,5553,5583.83,5550,5568.08,2264.894061,1351
24/04/19 01:30,5568.5,5568.86,5523.99,5539.34,1917.787662,1352
24/04/19 03:30,5539.32,5544.31,5465.01,5493.31,4481.574618,1353
24/04/19 05:30,5490.91,5523.98,5430.6,5497.75,5854.71496,1354
24/04/19 07:30,5497.75,5549.4,5490,5531.32,2432.561724,1355
24/04/19 09:30,5531.32,5574.87,5525,5567.13,2688.950472,1356
24/04/19 11:30,5565.9,5582.2,5370,5421.59,8243.401154,1357
24/04/19 13:30,5420.61,5457.82,5391,5426.04,6643.320596,1358
24/04/19 15:30,5426.05,5442.78,5333.35,5385.09,5540.501646,1359
24/04/19 17:30,5385.63,5433.11,5381.49,5396.87,2882.308933,1360
24/04/19 19:30,5396.18,5449.9,5385,5425.25,2575.282299,1361
24/04/19 21:30,5425,5439.98,5377.02,5384.79,3578.710308,1362
24/04/19 23:30,5384.79,5413.69,5340.1,5399.75,4687.441658,1363
25/04/19 01:30,5400,5418.92,5380,5399,1739.045708,1364
25/04/19 03:30,5399.23,5419,5386.09,5415,1357.912955,1365
25/04/19 05:30,5415,5437.46,5405.36,5430.01,1686.49598,1366
25/04/19 07:30,5430.69,5433.31,5388.4,5413.88,2255.959408,1367
25/04/19 09:30,5413.14,5428.61,5387.33,5406.04,1892.854235,1368
25/04/19 11:30,5406.42,5410,5368,5406,2456.430258,1369
25/04/19 13:30,5406,5410.5,5350.07,5399,2638.528711,1370
25/04/19 15:30,5399,5443.17,5398.99,5441.79,3924.974312,1371
25/04/19 17:30,5441.81,5446.44,5420,5433.47,2124.867422,1372
25/04/19 19:30,5434.89,5439.94,5404.36,5432,3312.450113,1373
25/04/19 21:30,5432,5481.53,5425.94,5471.73,3736.242176,1374
25/04/19 23:30,5471.2,5491.84,5461,5468.38,1584.472651,1375
26/04/19 01:30,5469,5482.14,5375,5387.91,3624.839675,1376
26/04/19 03:30,5387.91,5388.1,5102,5219.9,20397.97501,1377
26/04/19 05:30,5220.47,5326.29,5161.62,5310.01,7807.694018,1378
26/04/19 07:30,5310.01,5510,5294.5,5344.39,9494.420205,1379
26/04/19 09:30,5342.9,5387.92,5305.62,5324.43,3637.881087,1380
26/04/19 11:30,5324.87,5333.31,5271,5293.36,3639.945592,1381
26/04/19 13:30,5292.16,5323.35,5288.99,5314.31,2851.414744,1382
26/04/19 15:30,5314.3,5341.46,5291.23,5332.67,3723.127223,1383
26/04/19 17:30,5333.3,5339.55,5295.66,5302.11,2866.962403,1384
26/04/19 19:30,5301.36,5317.62,5274,5285.07,3330.539678,1385
26/04/19 21:30,5285.17,5288.37,5195.89,5264.59,5218.574723,1386
26/04/19 23:30,5264.59,5283.6,5232.61,5260.61,2172.278279,1387
27/04/19 01:30,5260.46,5304,5257.48,5295.05,2253.044222,1388
27/04/19 03:30,5294.02,5340,5280,5314.1,1916.412339,1389
27/04/19 05:30,5315,5326.12,5290.61,5300.22,1325.466563,1390
27/04/19 07:30,5299.51,5311.97,5287,5288.27,1082.210138,1391
27/04/19 09:30,5287.5,5309.95,5261.29,5309.78,1638.896033,1392
27/04/19 11:30,5309.78,5325.59,5302.68,5323,1262.239381,1393
27/04/19 13:30,5322.98,5323.08,5272.01,5279,1545.127835,1394
27/04/19 15:30,5279,5299.6,5270,5277.51,1510.43434,1395
27/04/19 17:30,5277.54,5285.98,5257.67,5279.4,1057.481767,1396
27/04/19 19:30,5278.7,5309.67,5275.01,5282.54,1070.854221,1397
27/04/19 21:30,5282.64,5320,5282.54,5319.35,1484.276736,1398
27/04/19 23:30,5319.35,5342.34,5297.8,5328.9,1732.049744,1399
28/04/19 01:30,5328.9,5342.5,5314.26,5328.08,906.918758,1400
28/04/19 03:30,5328.08,5334.98,5286.06,5295.69,806.941419,1401
28/04/19 05:30,5295.69,5319.78,5293.54,5305,704.702159,1402
28/04/19 07:30,5305.56,5310,5280,5305.91,1094.028344,1403
28/04/19 09:30,5306.57,5313.55,5289.23,5310,976.321805,1404
28/04/19 11:30,5311.16,5321.54,5298.09,5319.37,720.789704,1405
28/04/19 13:30,5319.37,5326.58,5306.37,5315.47,1013.688236,1406
28/04/19 15:30,5313.82,5340,5310.4,5334.77,1375.718574,1407
28/04/19 17:30,5334.76,5336.91,5282.69,5287.6,1745.434809,1408
28/04/19 19:30,5287.6,5336,5282.58,5333.68,1911.102348,1409
28/04/19 21:30,5333.68,5334.42,5307.2,5319.63,1119.693722,1410
28/04/19 23:30,5318.7,5321.03,5259.48,5290,1879.124385,1411
29/04/19 01:30,5291.17,5309,5262.3,5285.1,1031.336381,1412
29/04/19 03:30,5286,5316.8,5281.81,5307.52,799.493402,1413
29/04/19 05:30,5309.81,5327.97,5297.33,5319.56,952.950694,1414
29/04/19 07:30,5318.1,5327,5310.3,5318.75,680.381208,1415
29/04/19 09:30,5318.31,5332,5311.46,5318.37,1108.660321,1416
29/04/19 11:30,5318.37,5323.99,5299.58,5301.46,978.374739,1417
29/04/19 13:30,5301.45,5310.09,5272.99,5299.91,1753.979375,1418
29/04/19 15:30,5298.14,5299.92,5241,5279.41,2775.870034,1419
29/04/19 17:30,5279.41,5279.41,5178.8,5243.9,4260.482393,1420
29/04/19 19:30,5243.92,5274.99,5228.84,5231.96,2318.049168,1421
29/04/19 21:30,5231.97,5274.65,5230.86,5240.61,1206.889034,1422
29/04/19 23:30,5239.35,5250,5211.02,5239.89,1423.657059,1423
30/04/19 01:30,5239.89,5240.87,5207.6,5211.42,995.362019,1424
30/04/19 03:30,5209.92,5246.92,5185,5238.14,1463.479035,1425
30/04/19 05:30,5238.14,5260,5229.06,5254.43,1200.088963,1426
30/04/19 07:30,5253.86,5264.01,5205.72,5217.99,1391.604916,1427
30/04/19 09:30,5217.6,5220,5192.15,5203.5,1819.054252,1428
30/04/19 11:30,5203.5,5235,5201.53,5222,1140.396184,1429
30/04/19 13:30,5222,5237.24,5204.39,5222.75,1435.639798,1430
30/04/19 15:30,5222.73,5288.48,5221.1,5285.68,2288.348599,1431
30/04/19 17:30,5282.32,5339.98,5254.68,5315.29,3700.116999,1432
30/04/19 19:30,5314.37,5338,5294.7,5312.19,3066.820772,1433
30/04/19 21:30,5313,5316.89,5283.12,5290.39,2025.836039,1434
30/04/19 23:30,5290.39,5308,5287.43,5292.53,1261.135955,1435
01/05/19 01:30,5292.53,5320,5290,5316.02,1259.8831,1436
01/05/19 03:30,5316.72,5338.54,5310,5320.81,1649.142653,1437
01/05/19 05:30,5321.94,5358.13,5316.2,5338.85,1993.647558,1438
01/05/19 07:30,5337.57,5374.18,5330.45,5348.95,2440.453817,1439
01/05/19 09:30,5348.92,5355.26,5337.62,5348.99,829.643971,1440
01/05/19 11:30,5347.72,5357,5345,5353.4,870.405935,1441
01/05/19 13:30,5352.6,5355.72,5326.05,5355.66,1508.683694,1442
01/05/19 15:30,5355.72,5366.9,5343.08,5362.14,984.226711,1443
01/05/19 17:30,5363.42,5364,5333,5352.64,1561.135721,1444
01/05/19 19:30,5351.42,5358.7,5343.47,5355.35,1126.754944,1445
01/05/19 21:30,5355.34,5402,5350.11,5395.4,1990.560744,1446
01/05/19 23:30,5397.65,5397.69,5342.75,5367.41,2470.27638,1447
02/05/19 01:30,5365.98,5379,5359.3,5363.29,688.069355,1448
02/05/19 03:30,5363.41,5393.54,5355,5383.2,753.614386,1449
02/05/19 05:30,5383.2,5394,5373.2,5379.23,735.071223,1450
02/05/19 07:30,5378.58,5392,5376.55,5387.54,918.116892,1451
02/05/19 09:30,5387.51,5395,5370,5391.45,860.619627,1452
02/05/19 11:30,5391.44,5415,5385.43,5406.31,1573.590373,1453
02/05/19 13:30,5408.04,5460,5405.3,5422.87,3000.007286,1454
02/05/19 15:30,5422.87,5451.68,5420.76,5446.38,1679.058608,1455
02/05/19 17:30,5444.72,5469.57,5418.1,5469.57,2170.074858,1456
02/05/19 19:30,5468.33,5535.6,5457.82,5523.99,4334.960065,1457
02/05/19 21:30,5523.99,5538,5472.28,5499.09,3132.219312,1458
02/05/19 23:30,5499.09,5516.24,5494.78,5506.98,1218.020574,1459
03/05/19 01:30,5506.01,5520,5494,5502.14,1130.237422,1460
03/05/19 03:30,5502.19,5511.99,5484.01,5492.87,2043.811595,1461
03/05/19 05:30,5494.81,5563.79,5477.57,5555.49,3715.985004,1462
03/05/19 07:30,5556.41,5600,5545.68,5579.46,3199.094715,1463
03/05/19 09:30,5579,5607.73,5566,5597.36,2045.804382,1464
03/05/19 11:30,5597.36,5700,5592.95,5695.09,5764.435112,1465
03/05/19 13:30,5695.66,5844,5653.74,5832.6,10756.75317,1466
03/05/19 15:30,5831.39,5834.52,5720,5750.99,5976.50072,1467
03/05/19 17:30,5750.07,5820.03,5749.32,5807.03,3190.264954,1468
03/05/19 19:30,5805.6,5843,5756,5787,3778.175701,1469
03/05/19 21:30,5786.31,5807,5725,5746.28,3171.315987,1470
03/05/19 23:30,5746.28,5772.99,5726.59,5757.84,1612.274063,1471
04/05/19 01:30,5758.53,5801.25,5756.78,5787,1460.506567,1472
04/05/19 03:30,5787,5790.82,5742,5772.69,1626.062473,1473
04/05/19 05:30,5770.62,5900,5768.73,5883.94,4534.165413,1474
04/05/19 07:30,5883.94,5897.9,5810.01,5844.18,3063.882178,1475
04/05/19 09:30,5841.5,5844.34,5777.92,5788.49,3640.909048,1476
04/05/19 11:30,5788.47,5830,5755.48,5814.01,2670.020824,1477
04/05/19 13:30,5815.54,5820,5780,5784.83,1759.633821,1478
04/05/19 15:30,5785.54,5803,5756,5789.55,2109.801973,1479
04/05/19 17:30,5789.55,5795.99,5612.88,5631.99,5596.035219,1480
04/05/19 19:30,5633.16,5673,5587.45,5641.19,4503.685492,1481
04/05/19 21:30,5641.73,5694.3,5624.89,5681.99,1949.513309,1482
04/05/19 23:30,5680.09,5689.99,5658.51,5681.14,1158.619938,1483
05/05/19 01:30,5681.12,5850,5679.88,5816.46,4845.838552,1484
05/05/19 03:30,5818.16,5874.34,5805.6,5829.45,3850.303224,1485
05/05/19 05:30,5829.83,5839.9,5760,5793.96,2782.358102,1486
05/05/19 07:30,5792.05,5836.13,5784.25,5813.21,1368.449337,1487
05/05/19 09:30,5814.14,5829.89,5776.15,5818.02,1252.164011,1488
05/05/19 11:30,5818.2,5830.67,5738.02,5755,3131.829827,1489
05/05/19 13:30,5754.13,5788.54,5710.63,5760.64,2433.031334,1490
05/05/19 15:30,5760.66,5798.82,5747.87,5767.54,1641.6825,1491
05/05/19 17:30,5768.35,5808.22,5761.52,5787.43,1668.947814,1492
05/05/19 19:30,5787,5789.82,5750,5770.04,2317.990133,1493
05/05/19 21:30,5768.53,5774.55,5732.14,5739.98,1965.271309,1494
05/05/19 23:30,5739.98,5786.75,5696,5768.63,2189.797518,1495
06/05/19 01:30,5768.63,5818,5767,5800.8,2088.078577,1496
06/05/19 03:30,5800.8,5809,5760.64,5775.62,982.943313,1497
06/05/19 05:30,5773.18,5796.59,5642.5,5684.86,4902.941869,1498
06/05/19 07:30,5684.33,5715.3,5669.01,5695.31,1917.046568,1499
06/05/19 09:30,5693.03,5738.67,5675.57,5717.85,1205.57751,1500
06/05/19 11:30,5717.85,5721.75,5619.14,5636,2560.763134,1501
06/05/19 13:30,5634.82,5697.74,5619.48,5683,1914.912076,1502
06/05/19 15:30,5681.68,5710,5671.91,5701.67,1621.530812,1503
06/05/19 17:30,5701.67,5705,5673,5698.46,1367.652918,1504
06/05/19 19:30,5697.06,5740.23,5695.64,5730.98,2120.821624,1505
06/05/19 21:30,5731,5785,5730.25,5762.77,2805.165919,1506
06/05/19 23:30,5762.73,5805,5758.69,5790.41,2021.516705,1507
07/05/19 01:30,5790.35,5797.2,5732,5757.27,1957.251279,1508
07/05/19 03:30,5758,5781.86,5740.48,5747.79,861.415911,1509
07/05/19 05:30,5749.92,5835,5747.74,5804.71,2987.557348,1510
07/05/19 07:30,5804.71,5988,5802,5957,7889.880697,1511
07/05/19 09:30,5955.91,5980,5930.75,5948.33,2801.626078,1512
07/05/19 11:30,5948.33,5964.74,5905,5935.25,2377.488771,1513
07/05/19 13:30,5935.25,5966.56,5912.23,5957.19,1929.947906,1514
07/05/19 15:30,5955.35,5968,5926.06,5947.64,2057.854888,1515
07/05/19 17:30,5945.8,6013.61,5945.68,6008.7,3068.492211,1516
07/05/19 19:30,6009.12,6028.41,5840,5919.93,7460.703133,1517
07/05/19 21:30,5919.93,5965,5903.8,5947.39,2075.96069,1518
07/05/19 23:30,5946.45,5950,5880.13,5922.87,2166.15709,1519
08/05/19 01:30,5923.45,5952.5,5907.98,5948,1027.44285,1520
08/05/19 03:30,5948,5969.22,5820,5846.34,4061.95276,1521
08/05/19 05:30,5846.34,5901,5772.2,5878.63,6213.57783,1522
08/05/19 07:30,5878.42,5893.87,5850.07,5879.44,1647.698068,1523
08/05/19 09:30,5879.64,5900,5871.55,5893.16,1231.946178,1524
08/05/19 11:30,5893.14,5928.65,5891.97,5903.86,1916.99252,1525
08/05/19 13:30,5903.39,5927.21,5865,5895.59,1587.972963,1526
08/05/19 15:30,5895.03,5959.99,5891.76,5936,1508.157703,1527
08/05/19 17:30,5936,5953.14,5908,5929.04,1441.563916,1528
08/05/19 19:30,5929.04,5967,5896,5953.94,1554.908859,1529
08/05/19 21:30,5953.07,5970,5914.5,5930.25,1167.414588,1530
08/05/19 23:30,5930.25,5959.59,5916,5951.65,983.618917,1531
09/05/19 01:30,5951.57,5957,5930,5948.18,769.821191,1532
09/05/19 03:30,5949.04,6014.72,5910.01,5987.29,3050.514174,1533
09/05/19 05:30,5986.66,6114.73,5983.71,6095,4846.894876,1534
09/05/19 07:30,6095,6098,6061.26,6075.14,1324.136526,1535
09/05/19 09:30,6072.89,6135.56,6068,6100.79,2633.795206,1536
09/05/19 11:30,6100.78,6129.18,6070,6102.36,2319.934117,1537
09/05/19 13:30,6102.36,6147.55,6060,6097.67,1961.692665,1538
09/05/19 15:30,6097.82,6114.56,6072.85,6086.98,1248.046521,1539
09/05/19 17:30,6087.78,6089.09,6025,6070.39,2750.265884,1540
09/05/19 19:30,6070.26,6079.09,6038.32,6058.91,1699.249336,1541
09/05/19 21:30,6058.91,6135.15,6056.55,6128.49,2072.001626,1542
09/05/19 23:30,6128.5,6150,6117.04,6135.25,1512.381067,1543
10/05/19 01:30,6136.92,6185.68,6123.43,6170.5,2331.306892,1544
10/05/19 03:30,6170.64,6224.55,6157.14,6209.18,2753.30672,1545
10/05/19 05:30,6209.95,6237.98,6172,6223.82,2705.293228,1546
10/05/19 07:30,6221.18,6365.01,6204,6337.99,7050.846813,1547
10/05/19 09:30,6339.49,6339.49,6232.24,6300.06,4279.396624,1548
10/05/19 11:30,6297.54,6390,6275.4,6371.44,2314.631999,1549
10/05/19 13:30,6371.44,6387,6288,6324.08,2318.04782,1550
10/05/19 15:30,6325.21,6343.28,6265.63,6307.19,1721.082507,1551
10/05/19 17:30,6307.22,6360.45,6266.16,6324.77,2279.751637,1552
10/05/19 19:30,6325.32,6370.67,6288,6353.82,1940.72548,1553
10/05/19 21:30,6353.82,6468.92,6342.2,6434.81,4772.254137,1554
10/05/19 23:30,6434.71,6450,6398.05,6410.57,1913.712445,1555
11/05/19 01:30,6410.55,6418.73,6270.03,6371.88,3758.569912,1556
11/05/19 03:30,6371.16,6423,6361.71,6373.33,1569.298188,1557
11/05/19 05:30,6375.16,6498.91,6372.85,6498.84,2309.810263,1558
11/05/19 07:30,6498.84,6611.64,6466.4,6578.71,5757.539975,1559
11/05/19 09:30,6580.84,6790,6574.05,6739.56,8825.031168,1560
11/05/19 11:30,6740.02,6952.63,6661.12,6801.67,12923.81837,1561
11/05/19 13:30,6801.09,6819.59,6656.55,6770.01,6461.634352,1562
11/05/19 15:30,6770.03,6833,6749.65,6754.55,3735.709691,1563
11/05/19 17:30,6754.57,6821.37,6705.36,6800.88,2813.242686,1564
11/05/19 19:30,6802.81,6905.57,6752.01,6905.57,3582.659359,1565
11/05/19 21:30,6905.57,6979.99,6848,6937.24,6114.096199,1566
11/05/19 23:30,6940.51,6967.14,6850.42,6900,3971.331745,1567
12/05/19 01:30,6901.19,6999,6885.29,6999,2464.714812,1568
12/05/19 03:30,6999,7343.99,6996.26,7076.22,15062.83578,1569
12/05/19 05:30,7076.24,7211.41,6876.12,7159.67,8466.052826,1570
12/05/19 07:30,7159.67,7230,7086.99,7159.56,3837.128793,1571
12/05/19 09:30,7160.22,7342,7158.54,7304.31,3945.592335,1572
12/05/19 11:30,7304.31,7513.91,7264.02,7480.47,6498.912584,1573
12/05/19 13:30,7480.47,7521.78,7160,7366.19,11915.72419,1574
12/05/19 15:30,7366.01,7444.05,6966,7169.23,11489.57616,1575
12/05/19 17:30,7162.66,7242,7012,7111.01,7511.81743,1576
12/05/19 19:30,7111,7157.07,6750,6839.83,12292.30984,1577
12/05/19 21:30,6842.5,6962.48,6795,6939.23,5994.997111,1578
12/05/19 23:30,6937.71,7088.4,6932.12,7032.64,4916.893871,1579
13/05/19 01:30,7028.79,7170,6985,7153.36,3793.473234,1580
13/05/19 03:30,7153.32,7154,6863,6967.31,6286.496965,1581
13/05/19 05:30,6968.24,7080,6870,7031.58,3751.509269,1582
13/05/19 07:30,7031.57,7076.68,6975,7024.14,2326.799456,1583
13/05/19 09:30,7024.15,7170,7018,7041.85,3708.729843,1584
13/05/19 11:30,7041.17,7090.9,6990,7023.98,2585.375277,1585
13/05/19 13:30,7026.29,7100.3,6983.91,7072.75,2703.544232,1586
13/05/19 15:30,7072.46,7294.77,7020.01,7224.94,5605.368286,1587
13/05/19 17:30,7225.24,7375.79,7202.93,7316.55,8939.926582,1588
13/05/19 19:30,7315.58,7869.08,7268.75,7771.91,16705.26744,1589
13/05/19 21:30,7769.11,7883.95,7662.02,7762.94,12038.98778,1590
13/05/19 23:30,7762.43,7895.99,7725,7844.36,4551.066851,1591
14/05/19 01:30,7845.84,8068.98,7750,8048.23,9883.629803,1592
14/05/19 03:30,8049.45,8100,7568,7790.71,13004.53052,1593
14/05/19 05:30,7795.62,8027.85,7755.79,7935.43,6273.649391,1594
14/05/19 07:30,7935.41,7964.9,7790.11,7928.51,5179.208661,1595
14/05/19 09:30,7931,8018.96,7900,7920.58,4673.042773,1596
14/05/19 11:30,7921.94,8322.31,7906.14,8321.66,7545.671095,1597
14/05/19 13:30,8321.66,8366,7910.99,8035.48,11706.33435,1598
14/05/19 15:30,8035.32,8128,7930,8059.98,4981.532234,1599
14/05/19 17:30,8057.18,8205,8054.65,8145.44,4301.688206,1600
14/05/19 19:30,8147.86,8175,7935,7950,7416.821127,1601
14/05/19 21:30,7950,8048,7766,8015.17,7996.178006,1602
14/05/19 23:30,8016.32,8017,7659.42,7740.75,6584.407494,1603
15/05/19 01:30,7738.25,7843.56,7599.56,7750.89,4985.88021,1604
15/05/19 03:30,7750.95,7999.99,7750.93,7947.56,4939.309061,1605
15/05/19 05:30,7945.26,8116.28,7924.18,7979.87,5628.159036,1606
15/05/19 07:30,7977.28,7987.64,7883.38,7946.71,2056.137287,1607
15/05/19 17:30,7946.71,8047,7850,7961.69,2888.136506,1608
15/05/19 19:30,7961.69,8000.86,7895,7991.95,3985.734943,1609
15/05/19 21:30,7993.74,8109,7905.59,8080,6823.332886,1610
15/05/19 23:30,8080,8240,8035.17,8167,7413.916498,1611
16/05/19 01:30,8167,8225,8044.11,8127.33,4485.279434,1612
16/05/19 03:30,8127.33,8249,8108.1,8169.87,4603.630621,1613
16/05/19 05:30,8169.08,8320,8137.68,8286.15,8595.509788,1614
16/05/19 07:30,8286.93,8305.84,8176.47,8233.98,5692.670688,1615
16/05/19 09:30,8235,8235,7870.01,8002.09,10791.90998,1616
16/05/19 11:30,8002.99,8128.46,7943.36,8019.37,4170.647612,1617
16/05/19 13:30,8018.61,8079,7950.14,7982.97,3727.790205,1618
16/05/19 15:30,7980.79,8011.66,7767,7870,9224.362416,1619
16/05/19 17:30,7870,7912.8,7725,7849.85,5414.43816,1620
16/05/19 19:30,7849.81,8030.91,7843.82,8006.67,5254.055497,1621
16/05/19 21:30,8008.56,8034.69,7861,7912.05,4619.399774,1622
16/05/19 23:30,7911.51,7958,7790.02,7858.68,3809.228332,1623
17/05/19 01:30,7856.75,7960,7705,7917.64,5318.509531,1624
17/05/19 03:30,7917.62,7945,7811.01,7866.59,3011.992011,1625
17/05/19 05:30,7868.67,7925,7737,7781.61,4475.043586,1626
17/05/19 07:30,7781.64,7810.04,7000,7344.03,19776.24765,1627
17/05/19 09:30,7343.94,7490,7190,7206.94,10431.27836,1628
17/05/19 11:30,7209.42,7372.54,7150.33,7298.93,7292.985201,1629
17/05/19 13:30,7299.87,7325.54,7222.02,7291.99,4185.994657,1630
17/05/19 15:30,7292.18,7294.6,7056,7150.19,6378.717598,1631
17/05/19 17:30,7154.18,7205,6913,7200.29,9072.532766,1632
17/05/19 19:30,7204.27,7277,7077.47,7094.43,5541.62699,1633
17/05/19 21:30,7096.02,7219.94,6980.02,7050.41,6821.676735,1634
17/05/19 23:30,7050.56,7150,6986,7136.72,4791.834567,1635
18/05/19 01:30,7135.73,7280,7070,7264.69,4895.913891,1636
18/05/19 03:30,7264.64,7375,7191,7355.26,5088.156162,1637
18/05/19 05:30,7355.28,7434.61,7227,7259.31,5357.519638,1638
18/05/19 07:30,7259.27,7372.12,7256.53,7361.3,2756.981027,1639
18/05/19 09:30,7358.04,7458,7289.35,7412.92,4650.866459,1640
18/05/19 11:30,7412.52,7415,7279.2,7302.99,3917.776872,1641
18/05/19 13:30,7309.01,7374,7156.61,7279.98,3955.03045,1642
18/05/19 15:30,7279.76,7350,7237.49,7304.51,2408.504819,1643
18/05/19 17:30,7305.09,7336.97,7256.63,7322.13,2550.663386,1644
18/05/19 19:30,7322.13,7393.01,7314,7344,2781.904467,1645
18/05/19 21:30,7344,7375.22,7257.54,7286.6,2709.046418,1646
18/05/19 23:30,7286.99,7300,7230,7237.98,2255.422453,1647
19/05/19 01:30,7237.98,7339.98,7230,7320,1547.015248,1648
19/05/19 03:30,7320.33,7343.99,7236,7257.45,2164.213542,1649
19/05/19 05:30,7257.32,7619.51,7243.08,7591.71,6868.142964,1650
19/05/19 07:30,7592.98,7931.51,7590.64,7903.22,9988.190081,1651
19/05/19 09:30,7904,7997,7815.97,7896.42,6654.40178,1652
19/05/19 11:30,7896.76,7959.17,7865.94,7907.22,3516.267733,1653
